pi5_total_cpu_v3

                                                                                                                                                                                                                          
Linux 6.8.0-1048-raspi (pi-desktop)     05/18/2026      _aarch64_       (4 CPU)

10:59:38 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:02:15 PM     all     11.17      0.00      5.84      0.00      0.00     82.99
11:02:16 PM     all      2.55      0.00      5.36      0.00      0.00     92.09
11:02:17 PM     all     27.69      0.00     11.79      0.26      0.00     60.26
11:02:18 PM     all     14.69      0.00      5.93     12.37      0.00     67.01
11:02:19 PM     all      2.30      0.00      5.12      0.77      0.00     91.82
11:02:20 PM     all     19.64      0.00      8.93      0.00      0.00     71.43
11:02:21 PM     all     19.34      0.00      8.91      0.00      0.00     71.76
11:02:22 PM     all     10.80      0.00      4.63      0.26      0.00     84.32
11:02:23 PM     all      4.62      0.00      6.15      0.00      0.00     89.23
11:02:24 PM     all     23.72      0.00      8.93      0.00      0.00     67.35
11:02:25 PM     all     14.43      0.00      5.93      0.00      0.00     79.64
11:02:26 PM     all      2.58      0.00      4.64      0.00      0.00     92.78
11:02:27 PM     all     23.17      0.00      9.32      0.50      0.00     67.00
11:02:28 PM     all     21.61      0.00      7.54      0.00      0.00     70.85
11:02:29 PM     all      3.32      0.00      4.35      0.00      0.00     92.33
11:02:30 PM     all     13.28      0.00      7.27      0.00      0.00     79.45
11:02:31 PM     all     23.94      0.00      9.23      0.00      0.00     66.83
11:02:32 PM     all     15.44      0.00      6.58      0.25      0.00     77.72
11:02:33 PM     all      3.78      0.00      5.04      0.25      0.00     90.93
11:02:34 PM     all     14.57      0.00      9.05      0.00      0.00     76.38
11:02:35 PM     all     28.79      0.00      7.97      0.00      0.00     63.24
11:02:36 PM     all      2.80      0.00      4.83      0.00      0.00     92.37
11:02:37 PM     all     12.82      0.00      7.95      0.00      0.00     79.23
11:02:38 PM     all     23.79      0.00      9.21      0.51      0.00     66.50
11:02:39 PM     all      6.17      0.00      5.14      0.00      0.00     88.69
11:02:40 PM     all      9.74      0.00      6.41      0.00      0.00     83.85
11:02:41 PM     all     14.32      0.00      8.18      0.00      0.00     77.49
11:02:42 PM     all     24.81      0.00      7.93      0.00      0.00     67.26
11:02:43 PM     all      2.08      0.00      4.16      0.26      0.00     93.51
11:02:44 PM     all      4.35      0.00      5.63      0.00      0.00     90.03
11:02:45 PM     all     32.99      0.00     11.00      8.44      0.00     47.57
11:02:46 PM     all      7.93      0.00      5.12      0.00      0.00     86.96
11:02:47 PM     all     11.42      0.00      5.58      0.00      0.00     82.99
11:02:48 PM     all     15.46      0.00      9.98      0.25      0.00     74.31
11:02:49 PM     all     17.79      0.00      7.77      0.00      0.00     74.44
11:02:50 PM     all     11.84      0.00      6.55      0.00      0.00     81.61
11:02:51 PM     all      5.04      0.00      6.05      8.06      0.00     80.86
11:02:52 PM     all     32.74      0.00     10.15      0.00      0.00     57.11
11:02:53 PM     all      8.84      0.00      6.31      0.00      0.00     84.85
11:02:54 PM     all      3.30      0.00      5.08      0.00      0.00     91.62
11:02:55 PM     all     23.33      0.00      9.74      0.00      0.00     66.92
11:02:56 PM     all     18.58      0.00      6.11      0.00      0.00     75.32
11:02:57 PM     all     10.20      0.00      6.38      0.00      0.00     83.42
11:02:58 PM     all      3.85      0.00      6.15      0.26      0.00     89.74
11:02:59 PM     all     23.72      0.00      8.42      0.00      0.00     67.86
11:03:00 PM     all     14.69      0.00      5.67      0.00      0.00     79.64
11:03:01 PM     all      2.56      0.00      4.60      0.00      0.00     92.84
11:03:02 PM     all     22.94      0.00      9.79      0.00      0.00     67.27
11:03:03 PM     all     20.57      0.00      6.17      0.00      0.00     73.26
11:03:04 PM     all      1.82      0.00      4.68      0.00      0.00     93.51
11:03:05 PM     all     12.24      0.00      6.89      0.00      0.00     80.87
11:03:06 PM     all     23.81      0.00     10.03      0.00      0.00     66.17
11:03:07 PM     all     14.68      0.00      6.84      0.00      0.00     78.48
11:03:08 PM     all      3.54      0.00      5.56      0.00      0.00     90.91
11:03:09 PM     all     14.50      0.00      9.50      0.00      0.00     76.00
11:03:10 PM     all     30.08      0.00      9.27      0.00      0.00     60.65
11:03:11 PM     all      3.81      0.00      5.58      0.00      0.00     90.61
11:03:12 PM     all     13.38      0.00      7.58      0.00      0.00     79.04
11:03:13 PM     all     24.62      0.00      9.30      0.25      0.00     65.83
11:03:14 PM     all      6.94      0.00      4.63      0.00      0.00     88.43
11:03:15 PM     all     10.66      0.00      6.85      0.00      0.00     82.49
11:03:16 PM     all     14.87      0.00      7.44      0.00      0.00     77.69
11:03:17 PM     all     24.17      0.00      8.14      1.27      0.00     66.41
11:03:18 PM     all      2.31      0.00      4.63      0.00      0.00     93.06
11:03:19 PM     all      9.77      0.00      6.43      0.00      0.00     83.80
11:03:20 PM     all     33.50      0.00     10.23      0.00      0.00     56.27
11:03:21 PM     all      2.30      0.00      4.60      0.00      0.00     93.09
