platform,run_key,run_label,elapsed_sec,cpu_active_percent,cpu_user_percent,cpu_system_percent,cpu_iowait_percent,source_file
pi5,mapping,Point-LIO Mapping + Camera,338.0,38.370,28.960,9.410,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,339.0,5.670,3.610,2.060,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,340.0,16.240,12.630,3.610,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,341.0,31.630,23.980,7.400,0.260,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,342.0,22.080,18.020,4.060,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,343.0,10.710,7.400,3.320,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,344.0,18.720,13.850,4.870,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,345.0,43.070,35.010,8.060,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,346.0,6.390,4.860,1.280,0.260,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,347.0,12.690,10.410,2.280,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,348.0,36.640,29.010,7.630,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,349.0,17.790,15.040,2.760,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,350.0,23.990,14.900,3.280,5.810,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,351.0,20.100,15.080,5.030,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,352.0,35.930,29.150,6.780,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,353.0,12.280,9.270,3.010,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,354.0,8.400,5.090,3.310,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,355.0,44.950,35.610,9.340,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,356.0,19.550,14.360,5.200,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,357.0,16.420,8.820,7.600,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,358.0,22.510,16.880,5.630,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,359.0,29.010,23.660,5.340,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,360.0,16.330,11.990,4.340,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,361.0,6.910,3.840,3.070,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,362.0,37.910,29.520,8.400,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,363.0,23.660,20.360,3.310,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,364.0,6.650,5.120,1.530,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,365.0,30.100,23.980,6.120,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,366.0,29.010,24.430,4.330,0.250,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,367.0,13.230,10.940,2.290,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,368.0,10.910,9.140,1.780,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,369.0,32.580,25.810,6.770,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,370.0,30.690,24.500,6.190,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,371.0,7.340,5.570,1.770,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,372.0,25.940,19.400,6.550,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,373.0,37.690,30.900,6.780,0.000,pi5_mapping_total_cpu.txt
