platform,run_key,run_label,elapsed_sec,cpu_active_percent,cpu_user_percent,cpu_system_percent,cpu_iowait_percent,source_file
pi5,v3,Version 3,253.0,17.090,10.460,6.630,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,254.0,14.180,4.120,5.670,4.380,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,255.0,32.230,23.350,8.880,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,256.0,21.590,15.680,5.910,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,257.0,7.650,2.300,5.360,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,258.0,32.130,22.620,9.510,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,259.0,26.740,19.280,7.460,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,260.0,7.160,2.560,4.600,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,261.0,26.410,12.560,8.460,5.380,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,262.0,31.700,23.200,8.510,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,263.0,19.850,14.180,5.670,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,264.0,7.610,3.300,4.310,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,265.0,29.190,19.800,9.390,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,266.0,32.490,24.690,7.560,0.250,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,267.0,9.250,3.750,5.500,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,268.0,26.950,18.890,8.060,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,269.0,35.090,25.560,9.520,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,270.0,9.820,4.530,5.290,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,271.0,17.300,11.200,6.110,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,272.0,30.650,21.110,9.550,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,273.0,26.790,19.390,7.400,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,274.0,7.160,2.560,4.600,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,275.0,21.170,9.180,8.160,3.830,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,276.0,43.440,33.160,10.030,0.260,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,277.0,8.440,3.320,5.120,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,278.0,17.180,10.260,6.920,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,279.0,29.620,20.250,9.370,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,280.0,17.270,11.860,5.410,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,281.0,15.320,10.390,4.940,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,282.0,16.540,9.160,7.380,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,283.0,40.920,31.460,9.460,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,284.0,8.910,4.070,4.830,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,285.0,8.610,4.050,4.560,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,286.0,44.250,30.500,12.000,1.750,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,287.0,20.400,14.610,5.790,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,288.0,18.090,11.560,6.530,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,289.0,17.470,10.380,7.090,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,290.0,30.710,23.600,7.110,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,291.0,18.640,11.080,6.300,1.260,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,292.0,7.200,2.310,4.880,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,293.0,39.740,28.970,10.770,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,294.0,22.190,14.290,7.910,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,295.0,7.160,2.300,4.860,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,296.0,29.010,20.100,8.910,0.000,pi5_v3_ total_cpu.txt
